BJD_TDB,Flux,Flux_Err,Bkg(ADU),Airmass,Dx(pix),Dy(pix),Peak(ADU),FWHM(pix),GJD_UTC
2460807.867610461,0.995841495250478,0.001961560453816826,144.33804016113282,1.2070411,1.065468723243597,-1.3089424172703457,107869.0390625,4.235165813918653,2460807.864339456
2460807.8677909328,0.9924338435666163,0.0019703479416214855,144.4993896484375,1.2069499,1.9950092011499654,-0.7253207152071882,107869.0390625,3.6103680683974257,2460807.8645199304
2460807.8679711265,0.9955348930579206,0.0019689286052697397,144.46461791992186,1.2068598,1.3273630106357275,-1.7696999792616421,107869.0390625,4.162249695573272,2460807.8647001274
2460807.868149156,0.9944228899478387,0.0019667066339020944,144.27504348754883,1.2067736,0.8182801775207676,-1.883317155978344,107869.0390625,4.1073816087180015,2460807.86487816
2460807.8683271855,0.9916244567783487,0.0019581568003542195,144.29730682373048,1.2066847,0.4528499298088879,-2.296316422232306,107869.0390625,4.9338422528468024,2460807.865056192
2460807.8685051454,0.9908204486784908,0.0019631405827411617,144.40884094238282,1.2065983,1.1332748122361636,-2.1052819729536383,107869.0390625,4.314276398204007,2460807.865234155
2460807.8686833023,0.9932898085747001,0.0019656142588314663,144.49090881347655,1.2065125,1.0725213793025028,-1.4626479298374868,107869.0390625,3.78786498645543,2460807.865412315
2460807.8688611584,0.9933154085861963,0.0019599747233298224,144.4232078552246,1.2064274,1.6561015677465984,-1.2334736994045112,107869.0390625,4.230142758682289,2460807.8655901738
2460807.869039199,0.9919458889060612,0.0019574557946092953,144.7909423828125,1.2063428,0.6147946478564478,-1.6565278071042062,107869.0390625,4.5118106257894075,2460807.8657682175
2460807.869217217,0.9920723055450202,0.001959406844237399,144.8043655395508,1.2062586,1.5552035069213,-2.130853998897405,107869.0390625,4.401958676764296,2460807.8659462384
2460807.8693950847,0.9943171984287181,0.0019583053559588575,144.91543350219726,1.2061749,1.6191118119027033,-1.0052442090099623,107869.0390625,4.134631098042692,2460807.866124109
2460807.8695731945,0.9925494573389321,0.0019563681026917527,145.21379013061522,1.2060938,1.7621883849171758,-1.4676120709161153,107869.0390625,4.526516918587571,2460807.866302222
2460807.8697513286,0.9965599066509084,0.0019423061218523908,145.42580947875976,1.2060106,1.546809231287955,-0.5530738789043321,107869.0390625,5.169815457713333,2460807.866480359
2460807.8699291265,0.9913031567647592,0.001954710601418234,145.3518814086914,1.2059306,1.7154384014963295,-2.109779050944129,107869.0390625,4.430980637475898,2460807.8666581595
2460807.8701070864,0.9907305592568771,0.0019555391451677806,145.50983657836915,1.2058482,1.1396089521288884,-1.2535508131094124,107869.0390625,4.55939694555007,2460807.8668361227
2460807.870285174,0.9922410836460867,0.001959996051161159,145.42525405883788,1.2057697,1.3083164577910489,-1.6769053312776687,107869.0390625,4.210711485107899,2460807.867014213
2460807.8704630877,0.9918117280483809,0.0019471348980535663,145.6473175048828,1.2056897,1.654931693297075,-1.1816228950298917,107869.0390625,4.865673116760772,2460807.8671921296
2460807.8706424595,0.9895606653351234,0.001962534958040684,145.52716598510742,1.2056109,1.9093175370632638,-1.7707607211867302,107869.0390625,4.2247224717155785,2460807.8673715047
2460807.8708202806,0.9943703119762568,0.0019671812074365915,145.44724349975587,1.2055326,1.7076723675261742,-1.6798427290982014,107869.0390625,3.9335128001958197,2460807.8675493286
2460807.870998461,0.992338513543326,0.001954794934473665,145.44638290405274,1.2054559,1.5207047903081978,-2.106083349997834,107869.0390625,4.2129512369061795,2460807.8677275116
2460807.8711763513,0.9926091259046517,0.00195927654868422,145.61838073730468,1.2053782,1.8523166143361942,-1.0584244148649355,107869.0390625,3.882691010732314,2460807.867905405
2460807.8713543806,0.9915537477988884,0.001952322912940607,145.8884162902832,1.2053016,1.9294747744053067,-1.2898982225432314,107869.0390625,4.4114392114200704,2460807.8680834374
2460807.871535894,0.9926301358407759,0.0019584636865356327,145.79529418945313,1.2052262,1.5570986713884758,-1.8230056736615219,107869.0390625,4.148295996612296,2460807.8682649536
2460807.8717141664,0.992383166672835,0.0019529531642024495,145.90080490112305,1.205152,0.9904658334071467,-1.8300103643609176,107869.0390625,4.834706930790666,2460807.8684432292
2460807.8718934227,0.9920251451562712,0.001947210968250303,146.29150848388673,1.2050779,2.1437611331808055,-1.2563017081894494,107869.0390625,4.759714578733971,2460807.8686224883
2460807.872071487,0.992288564497024,0.0019690552769697886,146.05852890014648,1.2050031,1.3469451484734905,-0.748461968310576,107869.0390625,3.984834729623511,2460807.8688005554
2460807.8722506156,0.9946274226868597,0.0019699124440903533,146.15548248291014,1.2049304,1.3924683413089618,-1.1962780903805403,107869.0390625,4.088010689786889,2460807.8689796873
2460807.872430069,0.9944564427149769,0.0019729033199803172,146.479541015625,1.2048586,1.1062790131906426,-1.3709028298254604,107869.0390625,3.740447328297342,2460807.8691591434
2460807.872608041,0.9921640939862136,0.001970122315440569,146.565828704834,1.2047859,2.1669753872255035,-1.0221089578569902,107869.0390625,3.78576825077457,2460807.869337118
2460807.8727884656,0.9908891980899946,0.001967787851884467,146.8122688293457,1.2047151,1.8433254755742268,-1.764043217991178,107869.0390625,3.8758894355447233,2460807.869517546
2460807.8729664376,0.9966552799485023,0.0019724647906994974,146.95111312866212,1.2046454,1.3014284279505768,-1.4457708540537937,107869.0390625,3.6378996825723764,2460807.869695521
2460807.873144629,0.9976149370234051,0.0019736489091142927,147.2653450012207,1.2045759,1.5792744315842366,-1.4254815744417415,107869.0390625,3.634925332299127,2460807.869873715
2460807.8733249153,0.9926692115902327,0.0019687698294193457,147.12825775146484,1.2045061,0.7911963751003569,-1.837562551998164,107869.0390625,4.142679738838998,2460807.8700540047
2460807.8735039053,0.9925279366244569,0.0019639422034001884,147.28843307495117,1.2044385,2.45746706883187,-1.402259525054402,107869.0390625,4.409080887999543,2460807.8702329975
2460807.8736819583,0.9915557037484843,0.0019684994458226287,147.6829460144043,1.2043698,1.1949828201013788,-1.6689094710311714,107869.0390625,4.018339762980701,2460807.8704110533
2460807.8738599527,0.9932985133014748,0.001972426881929247,147.8226303100586,1.2043045,1.48539299090757,-1.0196193112871705,107869.0390625,3.792611847720168,2460807.870589051
2460807.87403929,0.9933319423398105,0.0019739795589449093,148.19900436401366,1.2042361,1.9780155154185162,-1.726137624500632,107869.0390625,3.508821675052148,2460807.870768391
